My mother would kill me if she knew I took the Rover!	N
I think it was something else... Suzie says the bust was bullshit...	N
You've been a bad girl, Grace!	N
What the hell you doin', Grace?	N
Your lies are old but you tell them pretty good.	N
All that uranium, plutonium, fuffonium, fuckononium, assononium, all that "om"!	N
I bet right now, you don't know if you want to kill me... or fuck me.	N
Women say they don't want to be taken like, really taken -- that's bullshit -- they do.	N
Is everyone in this town on drugs?	N
I was making time with your girl.	N
And here I made you all hot and sweaty...	N
Well, he offered, and I just couldn't refuse.	N
A little advice about feelings kiddo; don't expect it always to tickle.	Y
I mean there's someone besides your mother you've got to forgive.	N
Don King talks black, lives white and thinks green.	N
And now they got you up against George Foreman.	N
Ain't no Vietcong ever called me nigger.	N
I'm no Stokely Carmichael, H. Rap Brown...	N
You look like the heavyweight champion of pimps.	N
There's no "back" to take you to...	N
I'm Bruce Nolan with Eyewitness Nose... Eyewitness Nose... that's right!	N
Well, I guess that's the way life works, isn't it?	N
And that's the way the cookie crumbles.	N
Any word on the open anchor position, Jack?	N
How much can a man give to his country?	N
Where can I get a cab back to town?	N
I kind of felt that he kind of felt that if I kind of told you that you'd know that he knew that you knew... or something.	N
Well, he didn't say in so many words that ever since you started with that house you haven't turned in a decent piece of copy, but --	N
You've been taken to the cleaners, and you don't even know your pants are off.	N
And besides, you're not getting fifty acres, you're only getting thirty- five, more or less.	N
So you hit a spring, a bubbling spring... right here, in our cellar.	N
With a few minor deviations I know exactly where every penny is going --	N
Dylan... until mommy gets back... whatever you do don't fall asleep.	Y
He doesn't have to be awake to be on his feet.	N
I am Ard... Supreme Leader of The Revolution and Next Ruler of The World.	N
You will go with him to the Queen's castle and steal the Loc-Nar.	Y
There was no way I was gonna walk around this place with my dork hanging out!	N
I kept thinking I was going to run out of air, but my new body worked great.	N
If you refuse, you die; she dies... everybody dies!	Y
She's sleeping, but only I can awaken her.	N
If you were any less black, you'd be clear.	N
If you let them in here, they will kill you.	N
If I show up at your door, chances are you did something to bring me there.	N
I thought you know... maybe seeing you, some friends, my house... of course now a 7-11--	N
Don't tease me, you know what I do for a living.	Y
And you could be... sort of like... a father figure to me....	N
I'll go put these in some rubbing alcohol.	N
We haven't seen each other since high school.	N
Well, a son is a poor substitute for a lover.	N
She's as harmless as... one of these stuffed birds.	N
We're always quickest to doubt people who have a reputation for being honest.	N
Look, this isn't much, but it might make you feel a little better.	N
She might have fooled me, but she didn't fool my mother.	N
There's just so much pushing I can take and I think...	N
I think I must have one of those faces you can't help believing.	N
I'm sorry, I have work to do, Mr... if you don't mind...	N
Well, if it doesn't jell, it isn't aspic, and this ain't jellin'!	N
This is the first one that looked like it was hiding from the world at large.	N
I brought you nectarines cause the peaches were hard as rocks	N
And then we all smiled, and it was a great minute.	N
Like I said, it ain't me you gotta worry about.	N
Well, guess if it was trickeration he'd just do me, huh?	N
Did not know who he was fuckin' with.	N
Some shade of grey my eyes don't see.	N
You're dancing on razor blades here.	N
Okay, maybe that's a good thing.	N
I said I'd die for them not you Come on!	N
We're just here to carry your light, aren't we?	N
Reckon you make me some biscuits.	Y
Me and him's made friends.	N
I like them French fried potaters.	N
Yeah, they's good all right.	N
A shovel just makes too goddamned much racket.	N
By the way, how was it out there?	N
Ben, if you mixed drinks that way you mixed metaphors, you'd be out of a job...	N
Do either of you have any idea when they stopped using that site as a rifle range?	N
Son, you got a talent for stating the obvious.	N
Little greaser sonofabitch been running a goddarn bus service.	N
If I met you for the first time today, I'd still want to be with you.	N
When you backed me you needed somebody named Deeds to bump the other fella out of office.	N
I've got a goddamn plan!	N
No way they could stop it.	N
I wouldn't give you a gun if it were World War 3.	N
We go out, we find those damn snake things, we make 'em extinct.	Y
Is white guilt supposed to make me forget that I run a business?	N
If I don't see it in front of me, you're right.	N
You know, a good cop will never let you know he knows you're full of shit.	N
Excuse me, but my wife thinks she left a bag of beach towels in the fitting room?	N
Half a million dollars will always be missed.	N
I know the type, trust me on this.	N
Shut your raggedy-ass up, and sit the fuck down!	Y
The cops didn't try and strangle my ass.	N
My ass may be dumb, but I ain't no dumbass.	N
That's why she's givin' up my money huh?	N
You can't trust Melanie but you can trust Melanie to be Melanie.	N
If this is about you fucked Melanie, I don't give a damn.	N
Don't you puke on my shoes Harry.	Y
I need you to do me a favor .	N
They say the fucking smog is the fucking reason you have such beautiful fucking sunsets.	N
Took the poor asshole's money and put it in a locker, ready to go.	N
The guy's been in town two days, and already he thinks he's David O. Fucking Selznick.	N
Because they're not the type of guys would take it with any degree of understanding or restraint.	N
I got an idea for a movie.	N
The door from the patio, in back.	N
Where's Chili Palmer, where's Leo DeVoe... *where's* my fuckin' money?	N
Forget all the bullshit from before -- I don't even remember how it started.	N
I'm the guy who's telling you the way it is.	N
You're gonna be here, behind 'em when they sit down.	Y
What is the point of living in L.A. if you're not in the movie business?	N
You must be makin' some big deals, doin' lunch in a place like this?	N
Do you remember the man who walked into the Bank of Constantinople, and walked out with the Bank of Constantinople?	N
But you know, madame, the stock market, bank crash ... To make a long story short--a member of the nouveaux poor.	N
I came here to rob you, but unfortunately I fell in love with you.	N
Let's see--  You will be exactly eighty-seven when you come out of prison.	N
Just a matter of time, I suppose.	N
I always thought I knew the punchline.	N
We did it right there in the big cauldron.	N
She had lovers, but she saved that for marriage.	N
How can I stop talking about something that's so HUGE?	N
You look so much more attractive when you're self- assured.	N
Unfortunately, you don't have the balls to back up the actions of your huge cock.	N
Put it this way, God made up for what he did to Gumby with Ted here.	N
The dead can return given sufficent motivation.	N
Won't stop until he finds it.	N
You could have picked a better spot.	N
This is no rabble of mindless Orcs.	N
I consider myself a nerd.	N
I already saw it once.	N
The future has taken root in the present.	N
But it'll take another, a greater king...	N
Good and evil, there never is one without the other.	N
Never where you expect it, that's all I know.	N
Don't piss me off, junior, or I WILL repaint this office with your brains.	Y
I gotta go break the news to Megan's friends about what's happened.	N
Ladies, Ladies, Ladies, Jay and Silent Bob are in the hizzouse!	N
It does what ever the fuck I tell it to do!	N
Just call me Darth Balls... Bong.	Y
This was a good idea, Lunchbox.	N
Are we gonna have a problem... again?	N
Will, what're we gonna do now?	N
Affleck, you the *bomb* in Phantoms yo!	N
Well what are you waiting for, bitch?	N
I think George Lucas gonna sue somebody.	N
Neither did I. Shit, neither did the studio.	N
I hope one rips the other one's shirt off and we see some fuckin titties floppin around, yeah!	N
Hey, I wanted to go down, but I was waiting until I got to know her a little better.	N
I'm gonna finger-bang her tight little asshole / Finger-bang and tea-bag my balls / Where, where, in her mouth / Balls a-plenty in her mouth / Balls Balls Sweaty Balls	N
You'll have to be faster than Walt Flanagan's Dog to outrun the warrior gorillas, who hunt humans for sport, profit, and the occasional inter- species blow-job.	Y
